node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi
NODE_094,2024-07-01T00:52:30+00:00,44.03544995852623,-78.96121930239177,22.63,61.66,28.88,0.1378,0.3542,39.54,10.77,179.2,0.1103,False,69.92350862728956,-66
NODE_096,2024-07-01T00:52:30+00:00,44.03338938353168,-78.93657266896373,21.58,61.05,27.29,0.0684,0.5775,54.47,7.18,173.1,0.1017,False,89.72149479126736,-74
NODE_097,2024-07-01T00:52:30+00:00,44.03871396270467,-78.9281662076819,22.39,63.68,23.38,0.0,0.3654,40.83,0.62,184.0,0.0793,False,80.18305951870627,-74
NODE_098,2024-07-01T00:52:30+00:00,44.03607423433246,-78.91518547571327,25.08,63.96,30.98,0.0,0.4059,43.03,11.07,183.1,0.0988,False,84.20014612890185,-100
NODE_099,2024-07-01T00:52:30+00:00,44.038095086488624,-78.89705428687085,19.58,62.3,25.43,0.1972,0.4349,46.19,11.37,178.9,0.1146,False,98.92703223126428,-72
NODE_000,2024-07-01T00:53:00+00:00,43.95570166062987,-79.01617529794686,25.04,60.62,27.24,0.0,0.388,53.43,0.0,186.0,0.085,False,75.78119366098507,-101
NODE_001,2024-07-01T00:53:00+00:00,43.953577831527454,-79.00280689700678,26.08,56.67,32.21,0.1264,0.4636,57.34,1.25,173.6,0.1142,False,76.26272405913852,-101
NODE_002,2024-07-01T00:53:00+00:00,43.95591521160021,-78.98462310462557,24.57,65.96,25.84,0.3474,0.5274,62.1,0.0,178.3,0.0991,False,86.90392584531284,-62
NODE_004,2024-07-01T00:53:00+00:00,43.95342455364981,-78.96248876917446,28.63,63.44,25.95,0.0747,0.3659,46.01,6.13,187.7,0.1105,False,79.88269995417036,-84
NODE_005,2024-07-01T00:53:00+00:00,43.95526986600442,-78.94836923684703,23.95,62.34,25.49,0.0,0.28,51.9,7.57,184.0,0.0933,False,71.78765260756353,-90
NODE_006,2024-07-01T00:53:00+00:00,43.95519562552638,-78.93956838647954,26.6,69.13,26.97,0.0,0.4274,61.97,16.04,176.9,0.1009,False,83.0304357206315,-70
NODE_007,2024-07-01T00:53:00+00:00,43.95374916070584,-78.92218496933576,25.44,65.5,23.2,0.0,0.3931,46.82,3.04,183.0,0.0816,False,86.61607044354118,-70
NODE_008,2024-07-01T00:53:00+00:00,43.95661073099105,-78.91093469352803,23.73,60.18,29.18,0.1582,0.3975,61.91,13.77,179.7,0.1201,False,99.00892559775272,-62
NODE_009,2024-07-01T00:53:00+00:00,43.953747228636615,-78.90205606005028,24.59,56.32,24.85,0.0416,0.2832,60.19,3.3,177.8,0.1018,False,91.6151128730382,-108
NODE_012,2024-07-01T00:53:00+00:00,43.96520890141529,-78.98728828338152,26.49,61.05,34.4,0.0,0.5372,43.63,0.0,178.9,0.1007,False,74.83346986312502,-105
NODE_013,2024-07-01T00:53:00+00:00,43.96168339567601,-78.9766072026847,22.14,71.24,17.07,0.0101,0.3943,57.03,7.04,182.0,0.075,False,86.34613862554761,-96
NODE_014,2024-07-01T00:53:00+00:00,43.964598205224334,-78.95980905306645,30.56,64.55,30.7,0.0271,0.3647,47.55,20.98,178.1,0.1396,False,76.85354281203675,-62
NODE_015,2024-07-01T00:53:00+00:00,43.96229610036321,-78.95320974667369,17.88,58.59,22.05,0.0426,0.5183,49.64,6.82,177.9,0.1042,False,79.10386505153599,-104
NODE_016,2024-07-01T00:53:00+00:00,43.96250008234274,-78.93906328828723,22.05,61.06,30.18,0.1188,0.3843,36.6,6.88,170.7,0.1042,False,94.9626041433541,-95
NODE_017,2024-07-01T00:53:00+00:00,43.96588236001848,-78.92219150150106,25.72,59.13,27.32,0.1267,0.4813,37.73,3.44,181.5,0.1064,False,74.81571557396335,-66
NODE_018,2024-07-01T00:53:00+00:00,43.96275274866596,-78.91141276674949,28.37,66.08,30.64,0.0,0.4582,42.78,3.8,185.7,0.0964,False,77.74879568022278,-96
NODE_019,2024-07-01T00:53:00+00:00,43.96214972448946,-78.90097759258023,22.22,61.98,24.1,0.0,0.3138,66.99,7.59,192.6,0.0943,False,80.47763590504765,-70
NODE_020,2024-07-01T00:53:00+00:00,43.971699960060704,-79.00933704729142,25.51,59.43,24.4,0.1007,0.3358,41.29,4.3,176.3,0.1037,False,74.38570017939979,-108
NODE_021,2024-07-01T00:53:00+00:00,43.97064171708524,-78.99909093980435,23.95,61.46,32.65,0.0798,0.3502,36.62,10.83,178.5,0.1123,False,98.88197881861991,-61
NODE_022,2024-07-01T00:53:00+00:00,43.97419859320397,-78.99009292097352,23.72,60.73,28.41,0.0719,0.433,59.9,10.85,173.3,0.1081,False,83.96483537246422,-73
NODE_023,2024-07-01T00:53:00+00:00,43.97171813248418,-78.97185215668826,32.11,64.53,24.81,0.0,0.4559,49.17,9.39,183.1,0.1242,False,75.91907333480779,-71
NODE_024,2024-07-01T00:53:00+00:00,43.9732902149511,-78.96114471078869,21.19,67.16,28.96,0.1661,0.269,47.73,12.54,179.1,0.1032,False,78.67156693491292,-106
NODE_025,2024-07-01T00:53:00+00:00,43.97152025683315,-78.95350772671631,25.35,62.72,27.76,0.0,0.4578,63.66,8.53,180.9,0.0966,False,96.9678464348028,-93
NODE_026,2024-07-01T00:53:00+00:00,43.97243408415214,-78.94073281663155,26.43,59.95,29.64,0.0068,0.4069,40.07,3.58,178.8,0.0991,False,90.35450326756563,-92
NODE_027,2024-07-01T00:53:00+00:00,43.97501144425034,-78.92633280888504,25.44,62.9,23.45,0.0273,0.402,58.47,8.41,180.6,0.098,False,94.42622288807983,-84
NODE_028,2024-07-01T00:53:00+00:00,43.97298079391286,-78.90955591694905,24.06,68.63,27.81,0.0,0.3809,58.23,1.51,184.3,0.0705,False,76.14375314506492,-88
NODE_030,2024-07-01T00:53:00+00:00,43.983308118245326,-79.01231175692406,23.03,68.94,22.89,0.0,0.4586,40.82,8.92,190.4,0.0825,False,78.94766500559115,-93
NODE_031,2024-07-01T00:53:00+00:00,43.98243820189381,-78.99710660504297,24.51,60.25,21.81,0.0,0.2521,53.53,4.31,179.4,0.0921,False,80.71503141116413,-74
NODE_032,2024-07-01T00:53:00+00:00,43.98120947765605,-78.98385536543229,23.0,74.4,28.85,0.2184,0.3258,47.68,1.82,177.1,0.0742,False,87.46061946202546,-74
NODE_033,2024-07-01T00:53:00+00:00,43.98202997086056,-78.97813177971074,23.81,63.38,19.28,0.1397,0.3723,48.37,9.46,176.5,0.1047,False,74.60281509112599,-71
NODE_034,2024-07-01T00:53:00+00:00,43.98393689108513,-78.965122684119,21.55,66.95,22.77,0.1429,0.4743,49.15,9.93,176.2,0.0987,False,87.14826423478735,-83
NODE_035,2024-07-01T00:53:00+00:00,43.983563698973335,-78.95057636636814,25.91,60.93,25.26,0.2119,0.3819,60.44,7.09,180.0,0.1151,False,99.27191897807752,-84
NODE_036,2024-07-01T00:53:00+00:00,43.981368826526186,-78.93676887687506,20.38,60.3,28.06,0.0,0.4836,58.1,0.0,167.2,0.086,False,88.91075960337572,-95
NODE_039,2024-07-01T00:53:00+00:00,43.98333172682824,-78.89788622584341,20.73,68.21,37.08,0.0,0.3909,50.25,3.01,185.6,0.0891,False,95.14253102950256,-94
NODE_040,2024-07-01T00:53:00+00:00,43.9889026065906,-79.01310234101362,30.06,62.46,29.65,0.138,0.3414,43.25,3.01,177.0,0.1181,False,83.2419903503172,-98
NODE_042,2024-07-01T00:53:00+00:00,43.9897176767956,-78.98757262312549,21.28,68.85,30.94,0.0394,0.2763,49.14,7.31,176.2,0.084,False,87.53619017709697,-109
NODE_043,2024-07-01T00:53:00+00:00,43.99103588034318,-78.97801608042855,25.48,60.85,31.46,0.0859,0.5074,42.64,0.42,178.0,0.097,False,93.23190713061746,-72
NODE_044,2024-07-01T00:53:00+00:00,43.98988679634726,-78.96147488528698,23.91,68.51,29.49,0.1181,0.2981,67.18,8.47,186.8,0.0903,False,93.35283528297946,-63
NODE_045,2024-07-01T00:53:00+00:00,43.98937221202952,-78.9509576013474,26.41,64.68,29.96,0.1219,0.3799,45.72,6.46,179.7,0.102,False,80.60593468125447,-84
NODE_046,2024-07-01T00:53:00+00:00,43.99120347720998,-78.93539845234376,25.84,63.02,32.38,0.0,0.5415,50.52,6.09,182.3,0.0995,False,75.37693898409871,-80
NODE_047,2024-07-01T00:53:00+00:00,43.99326529197804,-78.92421184341337,18.62,70.92,19.08,0.1645,0.4592,50.01,15.32,175.2,0.1008,False,79.82652256904005,-93
NODE_048,2024-07-01T00:53:00+00:00,43.988405779551776,-78.90920650667492,25.8,65.89,31.02,0.1706,0.4232,36.09,13.53,183.4,0.1144,False,77.34354895128799,-107
NODE_049,2024-07-01T00:53:00+00:00,43.98958416135648,-78.90185332195745,24.56,65.04,29.75,0.0738,0.4517,47.4,15.81,175.0,0.1075,False,90.57064798583936,-75
NODE_050,2024-07-01T00:53:00+00:00,44.00243189667604,-79.01571970256511,23.69,68.5,20.25,0.0,0.4223,62.69,14.7,176.9,0.0929,False,75.96879072382913,-61
NODE_051,2024-07-01T00:53:00+00:00,44.00172057469248,-78.99649624165218,25.58,62.19,25.35,0.075,0.3608,45.8,3.4,174.0,0.095,False,91.45961364687844,-64
NODE_052,2024-07-01T00:53:00+00:00,44.00144304741748,-78.99037129042503,24.57,61.88,23.19,0.0,0.3335,41.19,7.73,184.4,0.0948,False,75.51650415928057,-86
NODE_053,2024-07-01T00:53:00+00:00,44.00239975833415,-78.97756989425909,25.69,58.56,23.99,0.0545,0.3433,56.83,4.62,186.4,0.1036,False,93.71859275242024,-61
NODE_054,2024-07-01T00:53:00+00:00,44.00201225923261,-78.96309038878232,21.95,63.01,29.59,0.0432,0.2313,50.83,7.01,184.1,0.0938,False,91.16894192668128,-83
NODE_055,2024-07-01T00:53:00+00:00,44.00232506317846,-78.9480737773325,26.31,59.44,23.18,0.0519,0.3178,44.98,12.95,176.7,0.1181,False,97.4545184203607,-66
NODE_056,2024-07-01T00:53:00+00:00,43.99838994926226,-78.93889348252263,26.63,67.23,26.46,0.2366,0.444,46.54,4.1,182.6,0.1022,False,83.75731814866178,-96
NODE_057,2024-07-01T00:53:00+00:00,44.000813756227735,-78.92541325218457,27.56,55.69,23.14,0.0891,0.2472,35.92,0.09,176.3,0.1124,False,93.9673062317702,-62
NODE_058,2024-07-01T00:53:00+00:00,43.999743838435485,-78.91433403575033,26.97,76.11,26.57,0.1168,0.3775,37.83,11.82,176.8,0.089,False,98.77991173518332,-62
NODE_059,2024-07-01T00:53:00+00:00,43.9991268154635,-78.89924366839634,20.48,66.81,25.94,0.1154,0.4124,52.29,12.48,181.2,0.101,False,93.978957685243,-96
NODE_060,2024-07-01T00:53:00+00:00,44.00949842988844,-79.01631547495934,24.02,66.89,25.67,0.0142,0.3053,39.28,7.63,175.4,0.085,False,79.71966872533254,-98
NODE_061,2024-07-01T00:53:00+00:00,44.00973820777514,-79.00213879631931,23.11,64.23,31.69,0.0,0.3666,38.93,9.66,173.7,0.0969,False,95.50103525916307,-70
NODE_062,2024-07-01T00:53:00+00:00,44.0109328550216,-78.99080054340122,24.99,70.51,27.51,0.0567,0.3543,47.16,3.53,187.0,0.0738,False,95.38748333972217,-98
NODE_064,2024-07-01T00:53:00+00:00,44.00703542968879,-78.95924685162335,18.28,67.58,29.01,0.0,0.4022,37.0,15.42,180.2,0.096,False,70.67849187893526,-62
NODE_065,2024-07-01T00:53:00+00:00,44.00942634593877,-78.95194803013807,22.63,55.46,34.97,0.057,0.3007,44.72,8.54,184.3,0.1242,False,83.59204382929676,-88
NODE_066,2024-07-01T00:53:00+00:00,44.0106795157723,-78.9397965781067,21.54,64.22,23.12,0.0,0.576,42.04,8.46,175.7,0.0923,False,85.47701842059392,-90
NODE_067,2024-07-01T00:53:00+00:00,44.009877336213705,-78.92604154450177,19.96,61.16,27.49,0.2074,0.3153,43.52,10.4,173.7,0.1155,False,97.3768010337252,-83
NODE_068,2024-07-01T00:53:00+00:00,44.00882792056461,-78.91070944022925,24.67,63.41,27.2,0.0,0.3142,54.31,10.08,176.9,0.0954,False,98.3467583337796,-81
NODE_069,2024-07-01T00:53:00+00:00,44.00985756186084,-78.89880226968626,24.39,64.75,29.66,0.0731,0.4483,47.69,12.72,184.5,0.1029,False,74.40499914548447,-103
NODE_070,2024-07-01T00:53:00+00:00,44.01749495689097,-79.01383100380656,21.76,59.53,32.67,0.2451,0.6234,50.81,2.78,179.2,0.1162,False,84.85746770066277,-106
NODE_071,2024-07-01T00:53:00+00:00,44.01666426233413,-79.00243730341907,24.7,68.6,27.45,0.097,0.4667,41.68,7.13,172.1,0.0872,False,96.72325705481973,-85
NODE_072,2024-07-01T00:53:00+00:00,44.01606393697784,-78.98994689643152,25.09,64.72,21.46,0.1381,0.2934,56.13,10.4,177.0,0.1033,False,98.91203698256166,-101
NODE_074,2024-07-01T00:53:00+00:00,44.019673689932056,-78.9598526121022,30.42,69.27,28.84,0.0862,0.3678,43.36,7.21,192.6,0.1088,False,89.93303467049932,-80
NODE_075,2024-07-01T00:53:00+00:00,44.01559506970402,-78.94624857322106,21.89,65.2,25.85,0.1943,0.3511,60.35,4.69,182.8,0.0967,False,77.87585375979091,-64
NODE_076,2024-07-01T00:53:00+00:00,44.02055397452626,-78.93426129384818,23.78,63.54,26.57,0.0354,0.413,55.86,8.76,186.3,0.096,False,94.544879485817,-84
NODE_077,2024-07-01T00:53:00+00:00,44.01620469335657,-78.9250621698963,28.86,70.59,29.7,0.1649,0.5305,56.4,6.68,174.3,0.1046,False,76.49591521028343,-66
NODE_079,2024-07-01T00:53:00+00:00,44.01735781735013,-78.89626066079721,25.48,64.46,28.26,0.0208,0.3926,39.8,10.82,174.9,0.0984,False,77.56530373410021,-67
NODE_080,2024-07-01T00:53:00+00:00,44.02935921680692,-79.01047988887557,23.11,65.84,29.62,0.1388,0.3269,48.24,9.14,189.3,0.0987,False,70.78129537078827,-107
NODE_081,2024-07-01T00:53:00+00:00,44.026606715692914,-78.99666456525935,24.68,62.99,22.1,0.0966,0.4244,52.67,3.19,175.2,0.0922,False,97.371268849401,-70
NODE_083,2024-07-01T00:53:00+00:00,44.02593037316234,-78.97152721343029,22.03,62.13,24.91,0.0929,0.3985,42.09,10.33,179.6,0.1056,False,86.82653300313898,-80
NODE_084,2024-07-01T00:53:00+00:00,44.02829752762433,-78.96583718440215,28.36,64.3,29.04,0.2629,0.4838,44.95,11.69,178.8,0.1308,False,97.53124576138444,-68
NODE_085,2024-07-01T00:53:00+00:00,44.02462998444452,-78.94936833947385,29.47,67.75,29.18,0.2286,0.5673,60.03,5.15,178.6,0.1155,False,71.95574382359742,-90
NODE_086,2024-07-01T00:53:00+00:00,44.02930532628483,-78.93725987123818,22.24,64.93,27.35,0.0858,0.4753,65.51,4.79,174.6,0.0903,False,96.95460016989664,-98
NODE_088,2024-07-01T00:53:00+00:00,44.0246922043926,-78.91566000150686,28.02,68.83,28.41,0.1216,0.3214,59.54,9.11,182.3,0.1045,False,72.68317161889799,-98
NODE_089,2024-07-01T00:53:00+00:00,44.02651799371492,-78.89659309920773,25.71,59.02,24.75,0.1994,0.3334,47.92,4.15,178.3,0.1122,False,72.26733392395785,-108
NODE_091,2024-07-01T00:53:00+00:00,44.0337628147805,-78.99889312979704,21.89,62.78,24.59,0.0,0.3978,29.11,7.67,181.7,0.0931,False,94.42591145346856,-87
NODE_092,2024-07-01T00:53:00+00:00,44.03617172112767,-78.98430361021735,23.48,70.98,30.48,0.1195,0.2524,56.74,12.13,191.1,0.0921,False,89.08545632182835,-109
NODE_093,2024-07-01T00:53:00+00:00,44.03694615291976,-78.9764412582536,27.33,66.29,29.74,0.0265,0.3914,50.98,3.53,182.0,0.091,False,84.8094357039226,-92
NODE_094,2024-07-01T00:53:00+00:00,44.035463444033525,-78.96124174341676,23.11,61.64,28.59,0.1334,0.3433,38.33,10.95,185.6,0.1103,False,69.92064517680816,-108
NODE_096,2024-07-01T00:53:00+00:00,44.03337972348113,-78.93655500182182,21.61,61.34,27.33,0.0681,0.5876,53.67,7.01,178.5,0.1009,False,89.72042430802394,-109
NODE_097,2024-07-01T00:53:00+00:00,44.03870500810598,-78.92816154180939,22.63,63.45,22.46,0.0,0.369,41.24,0.56,169.2,0.0797,False,80.18146898093937,-75
NODE_098,2024-07-01T00:53:00+00:00,44.036073818533616,-78.9151934350798,25.17,64.15,30.42,0.0,0.3958,41.94,11.56,190.6,0.0984,False,84.19757446620251,-77
NODE_099,2024-07-01T00:53:00+00:00,44.0380984818511,-78.89705856252743,19.29,61.97,25.84,0.2041,0.4321,47.01,10.89,177.6,0.1149,False,98.92492033004802,-69
NODE_000,2024-07-01T00:53:30+00:00,43.955707012057495,-79.01618433672316,24.85,60.86,26.68,0.0,0.379,54.17,0.0,179.5,0.0843,False,75.77968069883082,-81
NODE_001,2024-07-01T00:53:30+00:00,43.953569663522494,-79.0027804349529,25.83,56.83,32.52,0.1349,0.4751,57.15,2.16,185.7,0.1156,False,76.26167537332265,-68
NODE_003,2024-07-01T00:53:30+00:00,43.95544056982255,-78.97857143595668,25.29,56.86,27.42,0.1396,0.3943,27.29,8.32,176.6,0.1179,False,91.19936243899528,-106
NODE_005,2024-07-01T00:53:30+00:00,43.955271500469166,-78.94838202311155,23.84,62.45,25.97,0.0118,0.2899,51.59,8.37,174.2,0.0953,False,71.78547951800766,-73
NODE_006,2024-07-01T00:53:30+00:00,43.955166614352194,-78.93957290238127,26.93,69.18,26.77,0.0,0.4377,60.23,15.64,182.6,0.1017,False,83.02939218842874,-65
NODE_007,2024-07-01T00:53:30+00:00,43.95375095436542,-78.92217126813912,25.52,66.58,23.8,0.0,0.3783,47.35,2.92,184.3,0.0794,False,86.61444885899681,-91
NODE_008,2024-07-01T00:53:30+00:00,43.95660710027069,-78.91094078688039,24.1,59.6,29.66,0.1452,0.4039,60.35,12.82,176.4,0.1188,False,99.00679231620488,-63
NODE_009,2024-07-01T00:53:30+00:00,43.95375845842938,-78.90204063060936,24.87,56.69,24.47,0.0373,0.2863,61.26,1.95,177.3,0.0985,False,91.61381549016464,-109
NODE_010,2024-07-01T00:53:30+00:00,43.96179126837514,-79.01353226790174,22.96,67.17,33.32,0.1245,0.3423,56.11,8.47,184.9,0.1009,False,91.2342270907853,-101
NODE_011,2024-07-01T00:53:30+00:00,43.96583928439158,-78.99932505294964,17.72,65.04,25.04,0.0,0.572,53.67,7.94,175.4,0.0897,False,74.02581790433001,-63
NODE_012,2024-07-01T00:53:30+00:00,43.9652155154921,-78.98729350776567,26.87,61.3,35.07,0.0,0.5343,44.03,0.0,187.1,0.1033,False,74.83163440223332,-109
NODE_013,2024-07-01T00:53:30+00:00,43.96169359973935,-78.97660439636611,22.85,72.08,17.75,0.0,0.3988,56.66,6.81,180.7,0.0721,False,86.34391513856998,-77
NODE_014,2024-07-01T00:53:30+00:00,43.9646068717121,-78.95980395635534,30.61,64.06,31.32,0.0261,0.3539,47.07,21.16,174.6,0.1423,False,76.85058235512582,-69
NODE_015,2024-07-01T00:53:30+00:00,43.96231136578312,-78.95324919796815,18.37,58.75,21.84,0.0298,0.524,49.51,7.45,185.8,0.104,False,79.1028238235704,-72
NODE_016,2024-07-01T00:53:30+00:00,43.9625051466908,-78.93906478056452,21.99,60.47,30.64,0.1274,0.3629,36.22,7.73,182.0,0.1084,False,94.96123287098489,-73
NODE_017,2024-07-01T00:53:30+00:00,43.96588514578534,-78.92220236565213,25.84,59.58,27.13,0.1344,0.4851,38.97,2.61,177.8,0.1052,False,74.81439186378893,-70
NODE_018,2024-07-01T00:53:30+00:00,43.9627679017127,-78.91141615397542,28.21,65.89,31.22,0.0,0.4462,42.51,3.54,186.6,0.0968,False,77.7475304162765,-76
NODE_019,2024-07-01T00:53:30+00:00,43.96214778559311,-78.90097599664601,21.39,61.9,23.74,0.0,0.3363,67.78,7.38,179.6,0.0942,False,80.47612888198229,-94
NODE_020,2024-07-01T00:53:30+00:00,43.97171051125461,-79.0093352385525,25.58,58.93,24.28,0.1076,0.3332,41.42,4.58,185.4,0.106,False,74.3829722778568,-94
NODE_021,2024-07-01T00:53:30+00:00,43.97067933946349,-78.99909317048282,23.34,60.75,32.12,0.0737,0.3281,35.02,10.82,189.0,0.1121,False,98.88085760687468,-104
NODE_022,2024-07-01T00:53:30+00:00,43.97419906888315,-78.99009215130107,23.26,60.86,28.48,0.0763,0.4354,58.0,9.71,182.5,0.1062,False,83.96223455620164,-68
NODE_023,2024-07-01T00:53:30+00:00,43.97171891917639,-78.97185636561802,32.11,64.65,24.61,0.0,0.4458,50.44,8.92,173.3,0.1231,False,75.91661944980338,-108
NODE_024,2024-07-01T00:53:30+00:00,43.973295472107466,-78.96113793763735,21.13,67.06,28.8,0.1545,0.2648,47.93,12.98,179.4,0.1033,False,78.66922238302037,-74
NODE_025,2024-07-01T00:53:30+00:00,43.97151359608278,-78.95353471179628,25.33,62.63,27.6,0.0,0.4585,61.26,8.21,184.8,0.0961,False,96.96668772588696,-103
NODE_026,2024-07-01T00:53:30+00:00,43.97241687628541,-78.9407358505764,26.33,59.65,29.71,0.0,0.394,40.47,3.99,176.4,0.0995,False,90.3521591648926,-92
NODE_027,2024-07-01T00:53:30+00:00,43.97501446625207,-78.9263589582189,25.69,63.14,23.81,0.0078,0.4073,57.39,8.93,177.9,0.0981,False,94.42368503457293,-70
NODE_028,2024-07-01T00:53:30+00:00,43.97298032101047,-78.9095380143386,24.18,69.69,27.46,0.0,0.3852,58.37,0.75,179.9,0.067,False,76.14143690874234,-102
NODE_030,2024-07-01T00:53:30+00:00,43.98330724292564,-79.0123306673228,22.84,69.21,22.54,0.0,0.4522,40.38,9.77,180.8,0.0834,False,78.94479268292844,-97
NODE_031,2024-07-01T00:53:30+00:00,43.982440344565966,-78.997115782356,24.15,60.21,22.83,0.0,0.2609,54.26,3.6,171.0,0.0911,False,80.71369772370176,-63
NODE_032,2024-07-01T00:53:30+00:00,43.98123668693916,-78.98383440043789,23.02,74.58,28.31,0.1967,0.3243,47.61,0.81,172.3,0.0705,False,87.45789233889136,-89
NODE_033,2024-07-01T00:53:30+00:00,43.98202904759659,-78.97810514875913,23.85,63.72,18.96,0.1482,0.3732,48.62,9.56,165.3,0.1048,False,74.6016695366817,-96
NODE_034,2024-07-01T00:53:30+00:00,43.983928341602414,-78.96512260824065,21.87,67.78,22.78,0.1506,0.4804,51.28,10.56,174.0,0.0986,False,87.14591815688591,-62
NODE_035,2024-07-01T00:53:30+00:00,43.98356540766801,-78.95059761992606,25.83,60.69,24.81,0.2154,0.3873,59.21,6.76,180.0,0.115,False,99.26912218580917,-100
NODE_036,2024-07-01T00:53:30+00:00,43.98136250030444,-78.93676319370645,19.79,60.37,27.95,0.0,0.4911,58.54,0.0,185.2,0.0859,False,88.90873433560422,-95
NODE_038,2024-07-01T00:53:30+00:00,43.98293791895032,-78.91533538728048,21.66,65.75,27.65,0.0766,0.4965,53.58,6.99,183.0,0.0917,False,85.75860778946753,-102
NODE_039,2024-07-01T00:53:30+00:00,43.98332478627741,-78.89787592489508,21.02,68.25,37.64,0.0,0.4086,49.17,3.46,171.9,0.091,False,95.14124612758376,-106
NODE_040,2024-07-01T00:53:30+00:00,43.98887923466285,-79.01310976585337,29.51,62.19,29.84,0.1409,0.3331,42.91,1.83,187.0,0.1144,False,83.23906617335894,-67
NODE_042,2024-07-01T00:53:30+00:00,43.98970566122833,-78.98757498733309,21.17,69.13,31.35,0.047,0.2833,49.91,7.97,171.4,0.0859,False,87.53381583792806,-86
NODE_043,2024-07-01T00:53:30+00:00,43.99103646526784,-78.97799677681115,25.61,61.26,30.99,0.0975,0.5178,43.6,0.48,177.9,0.0968,False,93.22919502249673,-72
NODE_044,2024-07-01T00:53:30+00:00,43.98989851072225,-78.96148942800176,23.78,68.73,29.38,0.118,0.3003,68.03,8.59,180.8,0.0901,False,93.35026010476734,-72
NODE_045,2024-07-01T00:53:30+00:00,43.98936764839138,-78.95095863771395,26.41,64.32,30.02,0.1167,0.3907,44.58,6.21,181.9,0.1021,False,80.60327492116807,-62
NODE_046,2024-07-01T00:53:30+00:00,43.99120434178364,-78.93536588310567,25.82,63.61,32.47,0.0,0.5293,49.78,6.37,181.1,0.0988,False,75.37399942839005,-94
NODE_047,2024-07-01T00:53:30+00:00,43.99324978417648,-78.92420713987707,18.83,70.81,18.67,0.1593,0.4466,48.74,15.28,176.7,0.1005,False,79.82518925202818,-100
NODE_048,2024-07-01T00:53:30+00:00,43.98839041257541,-78.9092041865579,25.73,66.03,30.62,0.1665,0.4294,35.68,12.55,183.4,0.111,False,77.34187155480558,-83
NODE_049,2024-07-01T00:53:30+00:00,43.989579523992525,-78.90185661830762,24.72,65.16,29.41,0.0735,0.45,46.89,16.03,187.3,0.1076,False,90.5691236705193,-60
NODE_050,2024-07-01T00:53:30+00:00,44.00241455862587,-79.01574407012997,24.23,68.31,19.95,0.0,0.4131,63.95,14.7,182.7,0.0933,False,75.9660404967711,-107
NODE_051,2024-07-01T00:53:30+00:00,44.001699350047794,-78.99649776027853,25.99,62.05,25.68,0.0543,0.3577,46.52,3.08,179.8,0.0951,False,91.45795840895468,-83
NODE_052,2024-07-01T00:53:30+00:00,44.00143281245918,-78.99035794488047,24.03,61.96,22.81,0.0,0.3176,41.32,7.68,180.7,0.0945,False,75.51392098840753,-98
NODE_053,2024-07-01T00:53:30+00:00,44.00240101375508,-78.97756825381927,25.63,58.86,23.06,0.0455,0.3331,58.53,4.06,180.7,0.1011,False,93.71681298338498,-94
NODE_054,2024-07-01T00:53:30+00:00,44.00200603076424,-78.96309333917819,21.81,63.19,30.46,0.0479,0.237,50.78,7.27,180.7,0.0952,False,91.16715920816053,-87
NODE_055,2024-07-01T00:53:30+00:00,44.00232899955405,-78.94807083677313,26.27,58.68,22.84,0.045,0.3085,45.08,13.31,173.7,0.1196,False,97.45199290055606,-73
NODE_056,2024-07-01T00:53:30+00:00,43.998383407491175,-78.93889102706147,26.48,66.83,26.77,0.2428,0.4435,48.3,4.69,169.9,0.1038,False,83.75615010507194,-80
NODE_057,2024-07-01T00:53:30+00:00,44.00080741510235,-78.92541988314699,27.3,55.3,22.62,0.0976,0.2423,34.79,1.0,185.8,0.1142,False,93.9644373766701,-75
NODE_058,2024-07-01T00:53:30+00:00,43.99971842460612,-78.9143297488685,27.12,76.36,26.48,0.1207,0.3837,38.69,11.07,176.1,0.0882,False,98.77776571085704,-81
NODE_059,2024-07-01T00:53:30+00:00,43.999126009122,-78.89924180111144,20.58,67.69,26.28,0.1324,0.4089,52.65,12.45,174.3,0.1003,False,93.97785993491148,-78
NODE_060,2024-07-01T00:53:30+00:00,44.00949180636986,-79.01632593883336,23.89,66.78,25.93,0.0227,0.3029,39.81,7.92,182.4,0.0863,False,79.7168864233377,-105
NODE_061,2024-07-01T00:53:30+00:00,44.00971445171498,-79.00212177623587,22.78,64.38,31.57,0.0,0.3758,40.8,10.4,182.5,0.0976,False,95.49807213849157,-97
NODE_062,2024-07-01T00:53:30+00:00,44.01094663931988,-78.99080781064853,25.01,70.48,27.88,0.0661,0.3751,46.35,3.13,181.4,0.074,False,95.38529558631386,-68
NODE_064,2024-07-01T00:53:30+00:00,44.00701586426815,-78.959247080615,18.24,68.28,29.29,0.0,0.3869,37.41,14.46,181.5,0.0928,False,70.6762693201768,-66
NODE_065,2024-07-01T00:53:30+00:00,44.009414480739935,-78.95193724019089,22.54,55.55,35.86,0.056,0.2967,44.53,8.29,193.0,0.1254,False,83.58907102618198,-85
NODE_066,2024-07-01T00:53:30+00:00,44.01066252995506,-78.93981260882411,21.29,63.72,23.69,0.0,0.5747,42.61,8.72,177.7,0.0938,False,85.47509076264815,-93
