node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi,hour_sin,hour_cos,month_sin,month_cos,is_afternoon
NODE_058,2024-07-01 00:47:30+00:00,43.99972746471625,-78.91432214785328,37.22,62.6,26.82,0.0887,0.3816,43.71,13.53,178.3,0.0943,False,98.793603800935,-97,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_059,2024-07-01 00:47:30+00:00,43.99911013348708,-78.89925057765433,37.22,62.6,27.04,0.1001,0.4639,57.13,13.84,178.0,0.1016,False,94.00057749153466,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_060,2024-07-01 00:47:30+00:00,44.00948032378818,-79.01632058470926,37.22,62.6,23.98,0.0769,0.3203,40.51,6.7,178.9,0.089,False,79.74381663485833,-89,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_061,2024-07-01 00:47:30+00:00,44.00973059052657,-79.00211606671738,37.22,62.6,30.25,0.0,0.332,42.86,9.65,168.7,0.0917,False,95.52038805568635,-61,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_062,2024-07-01 00:47:30+00:00,44.010937227954855,-78.99081192130222,37.22,62.6,23.89,0.112,0.3099,42.52,4.54,177.8,0.0781,False,95.4119233068592,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_063,2024-07-01 00:47:30+00:00,44.00781699624451,-78.97515822094888,37.22,62.6,21.65,0.047,0.4388,53.59,11.85,177.3,0.1031,False,72.45744680889437,-102,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_065,2024-07-01 00:47:30+00:00,44.00941964678409,-78.95192067420173,37.22,55.83,33.77,0.0,0.3995,39.92,8.64,173.6,0.1175,False,83.6086875026879,-92,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_066,2024-07-01 00:47:30+00:00,44.01066229286682,-78.93979558317025,37.22,62.6,23.15,0.0,0.5847,37.6,8.91,176.8,0.0951,False,85.49786617677648,-81,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_067,2024-07-01 00:47:30+00:00,44.00986091636414,-78.92604066233204,37.22,62.6,26.84,0.211,0.3648,40.38,11.63,183.6,0.1139,False,97.40050132484907,-66,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_068,2024-07-01 00:47:30+00:00,44.008828174738575,-78.91070401255162,37.22,62.6,27.3,0.0,0.3354,53.96,14.56,179.6,0.1011,False,98.36892653020873,-97,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_069,2024-07-01 00:47:30+00:00,44.00984088526849,-78.89881557627761,37.22,62.6,28.47,0.0616,0.4476,52.54,11.04,181.9,0.1012,False,74.4243821086715,-65,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_070,2024-07-01 00:47:30+00:00,44.017498697019896,-79.01382756851608,37.22,61.61,31.67,0.2484,0.6136,43.13,1.93,166.0,0.1084,False,84.88085602948692,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_071,2024-07-01 00:47:30+00:00,44.01664784360736,-79.00242479818967,37.22,62.6,26.58,0.1546,0.492,41.41,6.37,179.0,0.0911,False,96.73577034527408,-67,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_072,2024-07-01 00:47:30+00:00,44.01608221539953,-78.98993694270425,37.22,62.6,21.44,0.1671,0.3186,54.17,11.05,192.3,0.1061,False,98.92963576231196,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_073,2024-07-01 00:47:30+00:00,44.01665392547182,-78.97186223784276,37.22,57.29,28.83,0.1091,0.2127,26.03,8.27,177.0,0.1126,False,90.397224430485,-94,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_074,2024-07-01 00:47:30+00:00,44.01968683702614,-78.95984924352528,37.22,62.6,27.86,0.0409,0.3646,41.14,9.01,176.5,0.101,False,89.95636162573481,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_075,2024-07-01 00:47:30+00:00,44.01559148686271,-78.94622846225118,37.22,62.6,26.63,0.1643,0.3708,61.81,6.32,178.8,0.0973,False,77.88903724322262,-99,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_076,2024-07-01 00:47:30+00:00,44.02054635865938,-78.93426914768285,37.22,62.6,24.63,0.0662,0.4243,53.98,8.52,177.9,0.0949,False,94.56730105714176,-68,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_077,2024-07-01 00:47:30+00:00,44.01622664550463,-78.92504883430833,37.22,62.6,28.05,0.0972,0.4992,54.35,3.56,180.4,0.0989,False,76.51798141300308,-92,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_078,2024-07-01 00:47:30+00:00,44.019995768311375,-78.9094115339537,37.22,62.6,23.72,0.1723,0.4034,51.95,2.52,174.7,0.0946,False,93.736826216035,-64,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_079,2024-07-01 00:47:30+00:00,44.01738298789695,-78.89625854691722,37.22,62.6,27.76,0.0492,0.4055,39.62,12.54,180.7,0.1057,False,77.58713689288679,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_080,2024-07-01 00:47:30+00:00,44.02933615268365,-79.01048936174078,37.22,62.6,28.34,0.0747,0.3152,48.46,8.28,186.0,0.0912,False,70.79805480498264,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_081,2024-07-01 00:47:30+00:00,44.02661338443583,-78.99666752090411,37.22,62.6,21.48,0.0803,0.4375,46.37,5.15,189.1,0.0974,False,97.3938106722922,-63,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_082,2024-07-01 00:47:30+00:00,44.02790957628801,-78.98766503839248,37.22,56.46,26.42,0.1272,0.2832,59.44,9.4,178.7,0.1178,False,98.1746601018831,-79,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_083,2024-07-01 00:47:30+00:00,44.025926643777424,-78.97153168595044,37.22,58.88,25.02,0.092,0.3779,42.06,8.33,177.4,0.1089,False,86.84982146959402,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_084,2024-07-01 00:47:30+00:00,44.02828692529591,-78.96584350182259,37.22,62.6,28.31,0.225,0.5082,44.55,12.15,184.4,0.132,False,97.53769170545203,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_085,2024-07-01 00:47:30+00:00,44.024643818934045,-78.94936612925551,37.22,62.6,29.7,0.2124,0.5597,61.98,5.07,178.4,0.1161,False,71.9754927380937,-104,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_086,2024-07-01 00:47:30+00:00,44.029293213618764,-78.9372343116964,37.22,62.17,27.13,0.1082,0.4993,68.48,6.43,180.4,0.1006,False,96.9750026582302,-78,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_088,2024-07-01 00:47:30+00:00,44.02470608810636,-78.9156793649422,37.22,62.6,27.24,0.156,0.3376,60.48,9.86,183.4,0.1027,False,72.70653337746441,-89,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_089,2024-07-01 00:47:30+00:00,44.02653064425982,-78.89658472616081,37.22,58.78,23.44,0.2228,0.3789,46.32,4.72,174.4,0.1125,False,72.29042735857556,-66,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_090,2024-07-01 00:47:30+00:00,44.034660405071286,-79.01190385239136,37.22,62.6,25.11,0.0,0.4462,38.04,9.19,180.6,0.1088,False,69.82780989103233,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_091,2024-07-01 00:47:30+00:00,44.03380493552785,-78.99891953774043,37.22,61.36,24.73,0.0,0.4097,33.58,5.84,181.5,0.0931,False,94.44737041828446,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_092,2024-07-01 00:47:30+00:00,44.03616378065299,-78.9843033854809,37.22,62.6,30.24,0.1241,0.2611,54.98,12.22,182.7,0.0945,False,89.10483431036675,-78,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_093,2024-07-01 00:47:30+00:00,44.036947544019625,-78.97645602282559,37.22,62.6,27.36,0.0181,0.3926,51.83,1.93,176.2,0.0938,False,84.83263159862797,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_094,2024-07-01 00:47:30+00:00,44.0354760682103,-78.9612281673183,37.22,61.7,29.66,0.161,0.3168,41.3,9.37,173.7,0.1093,False,69.94233099012474,-93,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_095,2024-07-01 00:47:30+00:00,44.03579782985721,-78.94677704277979,37.22,62.46,27.62,0.0931,0.3412,45.97,0.34,167.8,0.088,False,92.45950418128218,-93,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_096,2024-07-01 00:47:30+00:00,44.03337167253149,-78.93656869836279,37.22,61.8,25.94,0.0971,0.5252,55.8,7.11,186.7,0.1018,False,89.74101386116558,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_097,2024-07-01 00:47:30+00:00,44.03872883813432,-78.92815738436367,37.22,62.43,24.57,0.0,0.3122,42.07,1.08,184.5,0.0825,False,80.20260734119124,-73,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_098,2024-07-01 00:47:30+00:00,44.036056742156056,-78.91519283149535,37.22,62.6,29.85,0.0,0.4327,39.44,10.97,174.2,0.0984,False,84.21677390327702,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_099,2024-07-01 00:47:30+00:00,44.038104006743424,-78.8970597402378,37.22,62.6,23.81,0.1561,0.4047,44.16,11.0,185.8,0.1063,False,98.94497530456428,-83,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_000,2024-07-01 00:48:00+00:00,43.95571006039308,-79.01619182232513,37.22,60.29,25.4,0.0,0.4526,51.57,0.0,179.8,0.0859,False,75.80155001851658,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_001,2024-07-01 00:48:00+00:00,43.95357954542405,-79.00281584467888,37.22,55.25,31.22,0.1293,0.459,59.72,2.13,181.3,0.1135,False,76.27553786759653,-66,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_002,2024-07-01 00:48:00+00:00,43.95592870893616,-78.98463180794359,37.22,62.6,26.93,0.3705,0.5039,60.05,0.0,177.5,0.1027,False,86.92372712783157,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_003,2024-07-01 00:48:00+00:00,43.9554252992996,-78.97856733466111,37.22,56.64,27.29,0.1354,0.4047,31.89,9.0,179.3,0.1211,False,91.21469330177244,-86,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_004,2024-07-01 00:48:00+00:00,43.95342257015108,-78.9624900048094,37.22,62.6,26.62,0.0564,0.3088,49.04,6.34,174.7,0.1081,False,79.90450191973744,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_005,2024-07-01 00:48:00+00:00,43.95528084361554,-78.94838375888207,37.22,62.51,24.71,0.0,0.2898,53.24,4.62,182.3,0.0881,False,71.80863894686125,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_006,2024-07-01 00:48:00+00:00,43.95520314304053,-78.93956877918939,37.22,62.6,26.4,0.011,0.4573,59.92,14.01,179.0,0.0979,False,83.05078403380057,-71,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_007,2024-07-01 00:48:00+00:00,43.95376913731658,-78.92218611185571,37.22,62.6,22.53,0.0,0.4076,50.96,4.03,178.2,0.0796,False,86.63394354715747,-90,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_008,2024-07-01 00:48:00+00:00,43.956610526532415,-78.91095473778624,37.22,62.6,29.23,0.1581,0.3748,60.17,13.83,173.8,0.1137,False,99.02692951816694,-96,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_009,2024-07-01 00:48:00+00:00,43.95375018798211,-78.9020250126891,37.22,56.71,24.13,0.0,0.331,58.02,4.75,176.2,0.1007,False,91.63002862010472,-91,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_010,2024-07-01 00:48:00+00:00,43.9618360412639,-79.013508053987,37.22,62.6,33.75,0.0787,0.3531,58.56,6.9,178.3,0.0958,False,91.25166282608204,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_011,2024-07-01 00:48:00+00:00,43.96583767621706,-78.99931636302384,37.22,62.6,26.08,0.0,0.5552,50.92,6.02,180.2,0.0846,False,74.0423145622504,-110,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_012,2024-07-01 00:48:00+00:00,43.96520477480845,-78.98729753862862,37.22,60.17,33.23,0.0021,0.5172,39.14,0.52,183.4,0.1011,False,74.84741209594222,-95,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_014,2024-07-01 00:48:00+00:00,43.96461458193097,-78.95979085697995,37.22,62.6,32.54,0.037,0.3719,45.02,21.5,176.2,0.139,False,76.87192781082442,-91,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_015,2024-07-01 00:48:00+00:00,43.96230258552488,-78.95322498900758,37.22,60.13,22.34,0.1035,0.5112,43.57,7.84,187.2,0.1069,False,79.12884776379141,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_016,2024-07-01 00:48:00+00:00,43.96249149463891,-78.93906797912005,37.22,60.1,30.58,0.1085,0.3488,38.22,6.07,184.1,0.1048,False,94.98593667654704,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_017,2024-07-01 00:48:00+00:00,43.96587719352623,-78.92221019936926,37.22,57.95,27.5,0.1068,0.5008,36.67,3.56,171.5,0.1089,False,74.82794849691612,-89,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_018,2024-07-01 00:48:00+00:00,43.96275914360693,-78.91142080346566,37.22,62.6,29.84,0.0,0.5032,42.54,4.93,183.6,0.0886,False,77.76845403482389,-99,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_019,2024-07-01 00:48:00+00:00,43.96214101953138,-78.90098772432356,37.22,61.27,23.89,0.0091,0.3131,65.69,10.67,176.6,0.1015,False,80.49744679997255,-61,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_020,2024-07-01 00:48:00+00:00,43.971707901704384,-79.00932875285022,37.22,61.73,23.57,0.0526,0.3867,40.24,4.48,180.8,0.0955,False,74.40057792145392,-99,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_022,2024-07-01 00:48:00+00:00,43.974226487303454,-78.9900996084753,37.22,59.82,28.8,0.1166,0.3971,62.2,11.74,174.6,0.1145,False,83.9851906685107,-89,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_023,2024-07-01 00:48:00+00:00,43.971740664035046,-78.97185177326101,37.22,62.6,26.57,0.0,0.4644,49.86,9.1,180.6,0.1217,False,75.9385646694853,-68,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_024,2024-07-01 00:48:00+00:00,43.97328377823882,-78.96114264666409,37.22,62.6,31.08,0.1517,0.284,48.08,11.79,180.2,0.1099,False,78.6924017261719,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_025,2024-07-01 00:48:00+00:00,43.971507326844026,-78.95350445623966,37.22,62.22,26.99,0.0,0.4505,57.42,7.69,181.6,0.0979,False,96.98470936076237,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_026,2024-07-01 00:48:00+00:00,43.97244793881956,-78.9407326114113,37.22,60.14,27.05,0.0381,0.4072,41.78,3.87,178.1,0.0951,False,90.37601580901936,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_027,2024-07-01 00:48:00+00:00,43.97500088528518,-78.92633592384345,37.22,62.6,22.31,0.0,0.468,61.47,7.01,180.8,0.0886,False,94.44620784770552,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_028,2024-07-01 00:48:00+00:00,43.972978865962745,-78.90954858555826,37.22,62.6,27.45,0.0,0.3426,59.49,1.35,181.9,0.0721,False,76.16560287356907,-108,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_029,2024-07-01 00:48:00+00:00,43.97274366590399,-78.9016711609692,37.22,57.93,24.38,0.0726,0.3068,51.7,5.16,176.1,0.1039,False,69.87940272911281,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_030,2024-07-01 00:48:00+00:00,43.98331794586011,-79.0123344970887,37.22,62.6,23.96,0.0,0.4383,44.14,13.05,184.3,0.0911,False,78.9646475782327,-103,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_031,2024-07-01 00:48:00+00:00,43.98245170886129,-78.99712134578355,37.22,60.93,19.8,0.0,0.2488,51.35,3.81,181.5,0.0901,False,80.7340921168053,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_033,2024-07-01 00:48:00+00:00,43.98204332103648,-78.97811776554747,37.22,62.6,18.04,0.1262,0.4088,46.14,9.42,174.8,0.1038,False,74.62212674870639,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_034,2024-07-01 00:48:00+00:00,43.98394069810181,-78.96514099928673,37.22,62.6,20.99,0.1817,0.467,51.62,9.54,187.4,0.1037,False,87.16996495960169,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_035,2024-07-01 00:48:00+00:00,43.983570336002174,-78.95058541420525,37.22,61.81,25.77,0.1896,0.3952,57.06,6.22,180.2,0.1104,False,99.29441054605832,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_036,2024-07-01 00:48:00+00:00,43.98135801124343,-78.93675653968995,37.22,59.41,27.21,0.0,0.4716,60.91,0.0,174.4,0.0878,False,88.92201940851525,-90,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_037,2024-07-01 00:48:00+00:00,43.98213534372034,-78.92141061906092,37.22,56.66,22.96,0.0576,0.3342,52.9,3.49,176.7,0.1028,False,97.51378540852146,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_038,2024-07-01 00:48:00+00:00,43.98294497652688,-78.91533686446037,37.22,62.6,29.26,0.1177,0.4812,53.67,8.21,177.2,0.0975,False,85.77788445823681,-68,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_039,2024-07-01 00:48:00+00:00,43.98333236491992,-78.89789929665282,37.22,62.6,36.71,0.0,0.3711,57.93,2.68,181.2,0.0878,False,95.15992350148188,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_040,2024-07-01 00:48:00+00:00,43.98889086513143,-79.0131046835431,37.22,61.15,29.86,0.1216,0.3392,47.65,4.37,176.0,0.1145,False,83.26121520387684,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_041,2024-07-01 00:48:00+00:00,43.98832152798646,-78.99841428833687,37.22,62.6,30.98,0.0,0.3573,51.21,11.4,183.8,0.0991,False,93.34661294046732,-66,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_042,2024-07-01 00:48:00+00:00,43.98971423175708,-78.98758260240426,37.22,62.6,30.71,0.0532,0.2409,54.05,5.3,181.6,0.0803,False,87.55374813934708,-83,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_043,2024-07-01 00:48:00+00:00,43.9910439907597,-78.97799604600533,37.22,60.45,29.1,0.0876,0.4949,41.87,2.27,178.9,0.0958,False,93.25042883808284,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_044,2024-07-01 00:48:00+00:00,43.98990544378327,-78.96149940905656,37.22,62.6,28.49,0.1116,0.3311,63.07,7.94,179.1,0.0895,False,93.3682767107036,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_045,2024-07-01 00:48:00+00:00,43.98937226089637,-78.95095860646504,37.22,62.14,29.18,0.0746,0.3658,41.47,9.04,178.7,0.1103,False,80.61958995334717,-76,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_046,2024-07-01 00:48:00+00:00,43.991181816292936,-78.93537317826423,37.22,62.6,31.24,0.0176,0.5416,50.98,5.65,181.6,0.091,False,75.39617003705072,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_047,2024-07-01 00:48:00+00:00,43.99326069000183,-78.92418763315537,37.22,62.6,18.7,0.1768,0.4426,50.14,14.15,164.9,0.0989,False,79.83782599168138,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_048,2024-07-01 00:48:00+00:00,43.988377493249885,-78.90918908556533,37.22,62.6,27.88,0.2061,0.4302,40.8,13.32,171.4,0.1083,False,77.3616090167414,-103,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_049,2024-07-01 00:48:00+00:00,43.98957655932271,-78.90183987060338,37.22,62.6,30.18,0.0883,0.4359,51.28,13.61,175.3,0.107,False,90.5904845626198,-109,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_050,2024-07-01 00:48:00+00:00,44.0024143638328,-79.01575021082134,37.22,62.6,20.1,0.0,0.4087,62.12,15.37,181.4,0.0963,False,75.9864050385805,-83,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_051,2024-07-01 00:48:00+00:00,44.00170641593481,-78.996498833389,37.22,62.6,22.73,0.0866,0.3544,47.9,3.95,185.6,0.0948,False,91.47882980633555,-92,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_052,2024-07-01 00:48:00+00:00,44.00143767409781,-78.99036612251427,37.22,62.6,21.01,0.0,0.3588,41.82,8.26,175.3,0.0916,False,75.53425902168347,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_053,2024-07-01 00:48:00+00:00,44.00242393232504,-78.9775468525851,37.22,58.34,23.13,0.0538,0.2692,59.71,6.35,182.0,0.1056,False,93.73397236455622,-81,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_054,2024-07-01 00:48:00+00:00,44.002008816757424,-78.9631106078207,37.22,62.07,29.04,0.1018,0.2638,48.37,8.63,185.5,0.1028,False,91.18971158550916,-92,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_055,2024-07-01 00:48:00+00:00,44.00232382449579,-78.94805872958395,37.22,59.79,25.04,0.0611,0.3324,43.76,11.4,180.2,0.1233,False,97.47079778742484,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_056,2024-07-01 00:48:00+00:00,43.998361899829696,-78.93888756004479,37.22,62.6,26.41,0.2422,0.4607,47.3,3.66,176.1,0.1051,False,83.77010115881485,-93,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_057,2024-07-01 00:48:00+00:00,44.000806625703504,-78.92541357875308,37.22,55.95,23.75,0.1283,0.261,39.27,2.76,171.2,0.1116,False,93.9843595898314,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_058,2024-07-01 00:48:00+00:00,43.99973128771903,-78.91433680450238,37.22,62.6,27.85,0.1138,0.3869,42.12,12.91,176.6,0.092,False,98.79244240090893,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_059,2024-07-01 00:48:00+00:00,43.999115362845714,-78.89923802557867,37.22,62.6,26.46,0.0911,0.4574,56.38,13.19,178.7,0.1007,False,93.9993937124806,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_060,2024-07-01 00:48:00+00:00,44.00947227669459,-79.01632368455839,37.22,62.6,24.03,0.0848,0.3165,40.82,6.05,173.0,0.0881,False,79.74153352544629,-63,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_061,2024-07-01 00:48:00+00:00,44.00973038056107,-79.00210764679328,37.22,62.6,29.84,0.0,0.3423,42.45,9.99,177.3,0.0921,False,95.5173955545219,-61,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_062,2024-07-01 00:48:00+00:00,44.010959534524495,-78.99081414428461,37.22,62.6,24.89,0.1114,0.2993,42.59,4.49,175.9,0.0766,False,95.4089369304812,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_063,2024-07-01 00:48:00+00:00,44.00780796524256,-78.97513828961812,37.22,62.6,21.73,0.0386,0.4339,54.94,11.99,179.2,0.1024,False,72.45486966362684,-76,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_064,2024-07-01 00:48:00+00:00,44.00700663367994,-78.95924137142919,37.22,62.6,29.81,0.0,0.3948,39.78,12.88,172.4,0.0957,False,70.70241851513852,-81,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_065,2024-07-01 00:48:00+00:00,44.009432868097576,-78.9519216139492,37.22,55.62,34.34,0.0,0.3962,39.91,8.54,176.1,0.1189,False,83.60577311539026,-79,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_066,2024-07-01 00:48:00+00:00,44.01068548921553,-78.93981546478625,37.22,62.6,23.43,0.0,0.5892,38.08,8.92,176.3,0.0944,False,85.494951134286,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_067,2024-07-01 00:48:00+00:00,44.00987733494141,-78.9260561890182,37.22,62.6,26.91,0.2278,0.3515,40.19,11.0,181.2,0.114,False,97.39914472205972,-104,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_068,2024-07-01 00:48:00+00:00,44.00884003135081,-78.91071407065589,37.22,62.6,27.76,0.0,0.3446,55.15,14.66,185.5,0.1016,False,98.36726070898084,-86,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_069,2024-07-01 00:48:00+00:00,44.00985932389711,-78.89880242812823,37.22,62.6,29.14,0.0696,0.4455,52.94,10.67,189.2,0.1011,False,74.42196290010816,-92,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_070,2024-07-01 00:48:00+00:00,44.01747380287768,-79.01382620145425,37.22,61.59,31.83,0.2469,0.6186,44.93,2.37,174.1,0.1095,False,84.87941886529286,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_071,2024-07-01 00:48:00+00:00,44.01666422387403,-79.00243989370944,37.22,62.6,26.54,0.1483,0.4773,42.08,6.17,187.5,0.0896,False,96.73465537855988,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_072,2024-07-01 00:48:00+00:00,44.01605412122749,-78.98994755475545,37.22,62.6,20.71,0.1645,0.3225,54.31,11.71,185.3,0.1067,False,98.92732323485724,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_073,2024-07-01 00:48:00+00:00,44.016677306675824,-78.97185673967493,37.22,56.65,28.17,0.1285,0.2154,27.84,7.85,178.6,0.1146,False,90.39499313787468,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_074,2024-07-01 00:48:00+00:00,44.0196730042836,-78.95983539274778,37.22,62.6,28.28,0.0596,0.3545,39.17,9.51,185.2,0.1061,False,89.95419895989212,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_075,2024-07-01 00:48:00+00:00,44.015597625053935,-78.94624933741966,37.22,62.6,26.53,0.1709,0.366,61.61,5.88,183.1,0.0978,False,77.88707152795116,-77,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_076,2024-07-01 00:48:00+00:00,44.02055224649192,-78.93426898386555,37.22,62.6,24.73,0.0599,0.4172,54.5,8.33,188.5,0.0949,False,94.56461382939383,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
